price,price_per_person,price_bucket,minimum_nights,availability_365,instant_bookable,property_type,room_type,room_type_category,accommodates,bedrooms,beds,neighbourhood_cleansed,is_central,latitude,longitude,host_is_superhost,host_experience_level,host_response_rate,host_acceptance_rate,host_since,first_review,last_review,review_scores_cleanliness,review_scores_rating,rating_category,number_of_reviews,reviews_per_month,days_since_last_review,review_scores_checkin,review_scores_communication,review_scores_location,listing_age_days,has_wifi,has_kitchen,has_ac,has_breakfast,has_elevator,has_pool
8336.0,4168.0,Premium,1,357,1,Private room in rental unit,Private room,Private,2,1.0,1.0,Khlong Toei,1,13.732430328579978,100.56315959324806,0.0,Intermediate,100.0,99.0,2023-04-12,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,0,1,0,0,0
6127.0,3063.5,Premium,1,362,1,Private room in rental unit,Private room,Private,2,1.0,1.0,Khlong Toei,1,13.733498973761517,100.56501603874388,0.0,Intermediate,100.0,99.0,2023-04-12,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,0,1,0,0,0
4250.0,850.0,Standard,1,357,1,Entire rental unit,Entire home/apt,Entire,5,2.0,3.0,Huai Khwang,1,13.760282901507306,100.57040890782426,0.0,Expert,98.0,98.0,2020-04-21,2023-07-28,2024-08-28,3.6,4.6,Good,5,0.29,264.0,5.0,4.8,5.0,661,1,1,1,0,1,1
6675.0,1668.75,Premium,2,145,1,Entire rental unit,Entire home/apt,Entire,4,2.0,2.0,Vadhana,1,13.73655,100.56883,1.0,Expert,100.0,100.0,2018-10-20,2023-04-18,2024-12-10,4.96,4.98,Excellent,53,2.57,160.0,5.0,4.98,4.79,762,1,1,1,0,1,0
7500.0,1500.0,Premium,3,365,1,Entire home,Entire home/apt,Entire,5,3.0,3.0,Lat Phrao,0,13.822742798069395,100.60175295396824,0.0,Expert,100.0,100.0,2019-01-22,2024-04-13,2024-04-13,2.0,1.0,Poor,1,0.12,401.0,1.0,2.0,1.0,401,1,1,1,0,0,0
4250.0,850.0,Standard,1,357,1,Entire rental unit,Entire home/apt,Entire,5,2.0,3.0,Huai Khwang,1,13.75902,100.56971,0.0,Expert,98.0,98.0,2020-04-21,2024-08-16,2024-08-16,4.0,4.0,Fair,1,0.23,276.0,5.0,5.0,5.0,276,1,1,1,0,1,1
1036.0,518.0,Affordable,2,82,0,Private room in home,Private room,Private,2,1.0,2.0,Khlong Toei,1,13.735203049914904,100.5528342070827,1.0,Intermediate,97.0,100.0,2023-04-10,2023-05-06,2024-12-22,4.89,4.97,Excellent,36,1.8,148.0,4.94,5.0,4.72,744,1,0,1,0,0,0
1507.0,502.3333333333333,Affordable,2,357,0,Entire rental unit,Entire home/apt,Entire,3,1.0,1.0,Chatu Chak,0,13.815680261442283,100.57821198274917,1.0,Intermediate,100.0,100.0,2023-03-07,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,1,0
3000.0,1500.0,Affordable,5,30,0,Entire condo,Entire home/apt,Entire,2,1.0,1.0,Khlong Toei,1,13.7285041048994,100.57217929512262,,Expert,100.0,100.0,2013-12-18,2023-04-23,2024-12-15,4.81,4.92,Excellent,48,2.35,155.0,4.9,5.0,4.85,757,0,1,0,0,1,0
1236.0,618.0,Affordable,1,297,0,Private room in home,Private room,Private,2,1.0,1.0,Vadhana,1,13.736585414473506,100.5852840276474,1.0,Expert,100.0,99.0,2014-09-04,2023-09-21,2024-09-12,4.88,4.88,Excellent,8,0.52,249.0,4.88,5.0,4.88,606,1,1,1,0,0,1
1272.0,636.0,Affordable,1,362,0,Private room in home,Private room,Private,2,1.0,1.0,Bang Na,0,13.6657133,100.6037776,0.0,Expert,100.0,99.0,2019-02-07,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,0
1400.0,700.0,Affordable,30,364,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Ratchathewi,1,13.753361874634177,100.56207230799438,0.0,Intermediate,14.0,24.0,2023-04-09,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,1,1
4676.0,935.2,Standard,1,357,1,Entire rental unit,Entire home/apt,Entire,5,2.0,3.0,Huai Khwang,1,13.7600667,100.569424,0.0,Expert,99.0,99.0,2014-08-16,2023-07-23,2024-09-16,4.69,4.59,Good,32,1.84,245.0,4.91,4.91,4.91,666,1,1,1,0,1,1
1366.0,341.5,Affordable,1,44,1,Entire rental unit,Entire home/apt,Entire,4,2.0,2.0,Bang Kapi,0,13.75996,100.64579,0.0,Intermediate,100.0,100.0,2022-12-23,2024-02-23,2024-03-14,3.67,3.33,Poor,3,0.29,431.0,4.0,3.67,3.33,451,0,1,1,0,0,1
6399.0,1599.75,Premium,1,89,0,Room in hotel,Private room,Private,4,1.0,2.0,Thon buri,0,13.70583,100.49078,0.0,Expert,90.0,10.0,2021-07-26,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,0,1,0,0,1
1800.0,450.0,Affordable,1,358,1,Private room in guesthouse,Private room,Private,4,0.0,1.0,Ratchathewi,1,13.752081032442392,100.52904802939833,0.0,Expert,98.0,100.0,2015-08-02,2023-04-25,2024-12-11,4.84,4.78,Good,37,1.81,159.0,4.84,4.95,4.92,755,1,1,1,0,0,0
3200.0,1066.6666666666667,Standard,30,97,0,Entire condo,Entire home/apt,Entire,3,2.0,2.0,Sathon,1,13.716906,100.5166247,,Expert,100.0,98.0,2016-05-01,2023-04-30,2024-12-01,4.94,5.0,Excellent,16,0.79,169.0,5.0,5.0,5.0,750,1,1,0,0,0,0
1050.0,350.0,Affordable,22,312,1,Entire rental unit,Entire home/apt,Entire,3,2.0,2.0,Bang Phlat,0,13.789354,100.503786,0.0,Expert,100.0,100.0,2019-12-06,2023-06-25,2024-10-30,4.73,4.91,Excellent,11,0.6,201.0,5.0,4.91,4.45,694,1,1,1,0,1,1
1799.0,899.5,Affordable,2,354,0,Room in hotel,Private room,Private,2,1.0,2.0,Khlong Toei,1,13.72407,100.57899,1.0,Expert,100.0,95.0,2013-11-25,2023-05-29,2024-12-08,4.93,4.87,Excellent,15,0.78,162.0,5.0,5.0,4.73,721,1,0,1,0,1,0
890.0,445.0,Budget,90,310,1,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Ratchathewi,1,13.754390335202006,100.56350763198924,0.0,Expert,100.0,96.0,2019-06-21,2023-04-16,2024-06-06,4.75,4.0,Fair,4,0.19,347.0,4.75,4.5,4.5,764,1,1,1,0,1,0
1300.0,650.0,Affordable,30,333,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Ratchathewi,1,13.75375,100.56438,0.0,Intermediate,14.0,24.0,2023-04-09,2024-03-15,2024-03-15,5.0,5.0,Excellent,1,0.1,430.0,5.0,5.0,3.0,430,1,1,1,0,1,1
680.0,340.0,Budget,30,263,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Bang Phlat,0,13.78529,100.49356,1.0,Expert,99.0,58.0,2018-10-16,2023-11-28,2024-05-11,5.0,5.0,Excellent,2,0.15,373.0,5.0,5.0,4.0,538,1,1,1,0,1,1
910.0,455.0,Budget,22,316,1,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Bang Phlat,0,13.789479,100.503485,0.0,Expert,100.0,100.0,2015-12-24,2023-09-24,2024-01-31,5.0,5.0,Excellent,2,0.13,474.0,5.0,5.0,5.0,603,1,1,1,0,1,0
8329.0,1388.1666666666667,Premium,3,303,1,Entire loft,Entire home/apt,Entire,6,3.0,3.0,Khlong Toei,1,13.707829221720758,100.59652561212062,1.0,Intermediate,100.0,100.0,2023-03-28,2023-11-08,2024-12-19,5.0,4.96,Excellent,77,5.57,151.0,4.99,5.0,4.73,558,1,1,0,0,0,0
4183.0,836.6,Standard,3,136,0,Entire condo,Entire home/apt,Entire,5,1.0,3.0,Vadhana,1,13.739736812577004,100.56096497888792,1.0,Expert,100.0,96.0,2014-05-19,2023-04-26,2024-12-24,4.95,4.95,Excellent,41,2.01,146.0,5.0,5.0,4.95,754,1,1,0,0,1,1
2000.0,500.0,Affordable,7,314,0,Entire rental unit,Entire home/apt,Entire,4,2.0,2.0,Bang Sue,0,13.8307109,100.5252827,1.0,Expert,100.0,100.0,2016-09-15,2023-08-23,2024-12-07,5.0,4.67,Good,3,0.18,163.0,5.0,5.0,4.67,635,1,1,1,0,0,0
1379.0,689.5,Affordable,1,337,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Bang Rak,0,13.7270534372226,100.53552556782962,1.0,Expert,100.0,100.0,2016-05-24,2023-04-29,2024-12-02,5.0,4.96,Excellent,23,1.13,168.0,5.0,4.91,5.0,751,1,0,1,0,1,0
1200.0,240.0,Affordable,1,312,1,Private room in townhouse,Private room,Private,5,1.0,4.0,Bangkok Yai,0,13.73132,100.47101,1.0,Expert,100.0,97.0,2015-06-05,2023-05-08,2024-01-13,4.75,5.0,Excellent,4,0.2,492.0,5.0,5.0,4.75,742,1,1,0,0,0,0
2045.0,1022.5,Affordable,1,335,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Vadhana,1,13.74447958150033,100.55529867063638,1.0,Intermediate,100.0,100.0,2022-12-26,2023-07-17,2024-12-24,4.96,4.92,Excellent,79,4.48,146.0,4.99,4.97,4.94,672,1,1,1,0,1,0
990.0,495.0,Budget,7,165,0,Private room in home,Private room,Private,2,2.0,2.0,Bang Phlat,0,13.764324694768488,100.48959885452274,0.0,Expert,100.0,94.0,2015-12-22,2023-10-07,2024-02-11,5.0,5.0,Excellent,5,0.34,463.0,5.0,5.0,5.0,590,1,1,0,0,0,0
21220.0,1326.25,Luxury,1,360,0,Room in hotel,Private room,Private,16,8.0,8.0,Suanluang,0,13.70757967497769,100.61140011729432,0.0,Expert,81.0,67.0,2019-02-02,2023-09-22,2024-04-24,5.0,5.0,Excellent,2,0.13,390.0,5.0,5.0,5.0,605,1,0,1,0,1,1
1700.0,850.0,Affordable,1,322,1,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Phra Khanong,0,13.70214,100.60331,,Expert,100.0,100.0,2019-04-07,2023-04-29,2024-09-27,5.0,4.5,Good,2,0.1,234.0,5.0,5.0,4.5,751,1,1,1,0,0,0
1700.0,566.6666666666666,Affordable,1,326,1,Entire rental unit,Entire home/apt,Entire,3,1.0,2.0,Phra Khanong,0,13.702477863058386,100.6027523254375,,Expert,100.0,100.0,2019-04-07,2023-05-20,2024-09-28,4.58,4.58,Good,19,0.97,233.0,4.89,4.89,4.53,730,1,1,1,0,1,0
2186.0,1093.0,Affordable,1,286,1,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Khlong Toei,1,13.716036561023502,100.58554881381296,,Expert,100.0,100.0,2019-04-07,2023-05-24,2024-08-27,4.83,4.92,Excellent,12,0.62,265.0,4.92,4.92,4.92,726,1,1,1,0,1,0
1700.0,850.0,Affordable,1,344,1,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Phra Khanong,0,13.702515893804948,100.60392632180772,,Expert,100.0,100.0,2019-04-07,2023-06-20,2024-11-24,4.85,5.0,Excellent,34,1.83,176.0,4.94,4.94,4.85,699,1,1,1,0,1,0
2149.0,716.3333333333334,Affordable,1,284,1,Entire rental unit,Entire home/apt,Entire,3,2.0,2.0,Phra Khanong,0,13.702394494156604,100.60564644957348,,Expert,100.0,100.0,2019-04-07,2023-05-10,2024-10-23,4.75,5.0,Excellent,4,0.2,208.0,5.0,4.75,4.75,740,1,1,1,0,1,0
2149.0,716.3333333333334,Affordable,1,284,1,Entire rental unit,Entire home/apt,Entire,3,2.0,2.0,Phra Khanong,0,13.7020262694057,100.60439859746045,,Expert,100.0,100.0,2019-04-07,2023-06-14,2024-09-05,4.84,4.76,Good,49,2.62,256.0,4.82,4.76,4.71,705,1,1,1,0,1,0
1547.0,515.6666666666666,Affordable,3,309,0,Entire rental unit,Entire home/apt,Entire,3,2.0,2.0,Bang Phlat,0,13.807577,100.5128874,1.0,Intermediate,100.0,100.0,2022-12-14,2023-05-25,2024-12-20,4.95,4.95,Excellent,19,0.98,150.0,4.95,4.95,4.74,725,0,1,0,0,1,0
6072.0,3036.0,Premium,1,340,1,Room in hotel,Private room,Private,2,1.0,1.0,Vadhana,1,13.734549116788118,100.56844807929814,0.0,Intermediate,75.0,100.0,2022-10-14,2023-08-26,2024-02-08,3.0,4.0,Fair,2,0.12,466.0,3.0,3.5,4.5,632,1,0,1,1,0,1
12905.0,3226.25,Luxury,1,330,1,Room in hotel,Private room,Private,4,1.0,1.0,Vadhana,1,13.7356318,100.5678615,0.0,Intermediate,75.0,100.0,2022-10-14,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,0,1,1,0,1
1192.0,1192.0,Affordable,2,341,0,Private room in rental unit,Private room,Private,1,1.0,1.0,Phra Khanong,0,13.68619618697503,100.61158085767372,,Expert,100.0,100.0,2015-07-20,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,1
721.0,240.33333333333334,Budget,5,112,0,Entire condo,Entire home/apt,Entire,3,1.0,1.0,Thon buri,0,13.714597533738251,100.47622798990568,1.0,Expert,100.0,92.0,2015-10-25,2024-09-27,2024-09-27,5.0,5.0,Excellent,1,0.33,234.0,5.0,5.0,5.0,234,0,0,1,0,1,0
1311.0,437.0,Affordable,30,156,1,Entire condo,Entire home/apt,Entire,3,1.0,1.0,Khlong San,0,13.721541881746669,100.5003671720624,1.0,Expert,100.0,99.0,2013-07-13,2023-07-24,2024-09-20,4.56,4.67,Good,9,0.52,241.0,4.89,4.89,4.67,665,0,1,1,0,1,1
3266.0,1633.0,Standard,1,360,1,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Khlong Toei,1,13.7165609,100.5850118,0.0,Expert,100.0,100.0,2018-07-11,2023-04-26,2024-11-16,4.55,4.53,Good,55,2.7,184.0,4.65,4.78,4.76,754,1,1,1,0,1,1
7000.0,3500.0,Premium,5,358,0,Room in hotel,Private room,Private,2,1.0,1.0,Khlong Toei,1,13.724520715238326,100.57246150737916,0.0,Intermediate,100.0,99.0,2023-05-30,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,0,1
2786.0,1393.0,Affordable,3,103,1,Entire condo,Entire home/apt,Entire,2,1.0,1.0,Vadhana,1,13.74236,100.55517,1.0,Expert,100.0,100.0,2018-07-21,2023-05-06,2024-12-08,4.76,4.85,Excellent,92,4.59,162.0,4.87,4.91,4.71,744,0,1,1,0,0,0
1727.0,863.5,Affordable,1,311,1,Private room in home,Private room,Private,2,1.0,1.0,Phra Nakhon,0,13.754833329409792,100.50189536064865,1.0,Expert,100.0,100.0,2019-12-25,2023-04-24,2024-07-28,4.83,4.83,Excellent,6,0.29,295.0,4.83,5.0,4.5,756,0,0,0,0,0,0
3900.0,278.57142857142856,Standard,1,311,0,Entire home,Entire home/apt,Entire,14,4.0,8.0,Samphanthawong,0,13.736456657387718,100.51552976530728,1.0,Expert,100.0,99.0,2019-11-07,2023-05-28,2024-12-20,4.79,4.79,Good,78,4.04,150.0,4.74,4.73,4.71,722,1,1,0,0,0,0
6357.0,3178.5,Premium,1,354,1,Room in hotel,Private room,Private,2,1.0,1.0,Vadhana,1,13.735166811820092,100.5668316930939,0.0,Intermediate,75.0,100.0,2022-10-14,2024-12-10,2024-12-10,5.0,5.0,Excellent,1,1.0,160.0,5.0,5.0,5.0,160,1,0,1,1,0,1
7165.0,3582.5,Premium,1,354,1,Room in hotel,Private room,Private,2,1.0,1.0,Vadhana,1,13.73647,100.56822,0.0,Intermediate,75.0,100.0,2022-10-14,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,0,1,0,0,0
7687.0,3843.5,Premium,1,354,1,Room in hotel,Private room,Private,2,1.0,1.0,Vadhana,1,13.736046189868643,100.5666978240191,0.0,Intermediate,75.0,100.0,2022-10-14,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,0,1,1,0,0
1600.0,800.0,Affordable,1,343,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Pom Prap Sattru Phai,0,13.756321970822537,100.5088484764556,1.0,Expert,100.0,73.0,2015-02-25,2024-11-28,2024-11-28,5.0,5.0,Excellent,1,1.0,172.0,5.0,5.0,5.0,172,1,1,1,0,0,0
3183.0,397.875,Standard,1,80,0,Tiny home,Entire home/apt,Entire,8,4.0,4.0,Bang Kho laen,0,13.70510860001878,100.50997097357916,0.0,Intermediate,100.0,75.0,2023-04-24,2023-09-02,2024-04-17,5.0,4.89,Excellent,9,0.56,397.0,5.0,5.0,4.44,625,1,1,1,0,0,0
3996.0,799.2,Standard,1,313,0,Entire home,Entire home/apt,Entire,5,2.0,4.0,Bang Rak,0,13.7209935,100.5216652,0.0,Expert,100.0,93.0,2015-07-29,2023-07-03,2024-12-03,4.99,5.0,Excellent,71,3.92,167.0,5.0,4.94,4.93,686,1,1,0,0,0,0
1750.0,583.3333333333334,Affordable,5,349,1,Entire rental unit,Entire home/apt,Entire,3,1.0,1.0,Sathon,1,13.713808259555789,100.51578712519417,0.0,Expert,100.0,100.0,2014-01-23,2023-06-16,2023-06-16,4.0,3.0,Poor,1,0.05,703.0,4.0,3.0,3.0,703,0,1,1,0,0,1
1031.0,515.5,Affordable,7,359,1,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Khlong San,0,13.71576,100.50589,0.0,Expert,99.0,97.0,2019-05-29,2023-05-06,2024-12-17,4.73,4.57,Good,30,1.5,153.0,4.9,4.7,4.7,744,1,1,1,0,1,1
1134.0,567.0,Affordable,14,359,1,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Khlong San,0,13.717498969800578,100.50435152750524,0.0,Expert,98.0,98.0,2020-04-21,2023-05-15,2024-10-27,4.88,4.77,Good,57,2.89,204.0,4.93,4.91,4.58,735,1,1,1,0,1,1
1031.0,515.5,Affordable,7,359,1,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Khlong San,0,13.71787,100.50621,0.0,Expert,98.0,98.0,2020-04-21,2023-05-01,2024-12-21,4.81,4.75,Good,104,5.15,149.0,4.73,4.77,4.54,749,1,1,1,0,1,1
5500.0,1375.0,Standard,1,258,1,Casa particular,Entire home/apt,Entire,4,1.0,2.0,Samphanthawong,0,13.743113795358896,100.50585497170688,0.0,Expert,100.0,100.0,2018-07-04,2024-02-07,2024-11-16,5.0,5.0,Excellent,3,0.28,184.0,5.0,5.0,5.0,467,1,1,0,0,0,0
1350.0,675.0,Affordable,30,314,1,Entire condo,Entire home/apt,Entire,2,1.0,1.0,Thon buri,0,13.70956,100.47986,,Expert,100.0,100.0,2015-06-16,2023-04-28,2024-11-21,4.88,4.94,Excellent,17,0.84,179.0,5.0,5.0,4.88,752,1,1,1,0,1,1
6910.0,1727.5,Premium,3,80,1,Entire rental unit,Entire home/apt,Entire,4,2.0,2.0,Vadhana,1,13.74158,100.55955,,Intermediate,100.0,99.0,2022-10-29,2023-05-27,2024-12-10,4.94,4.84,Excellent,19,0.98,160.0,4.95,4.89,4.79,723,0,1,1,0,1,0
3829.0,957.25,Standard,1,304,1,Private room in bed and breakfast,Private room,Private,4,1.0,4.0,Vadhana,1,13.7325846,100.5684607,0.0,Expert,100.0,99.0,2017-03-16,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,0,1,0,0,0
4029.0,2014.5,Standard,3,359,1,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Vadhana,1,13.738213,100.566312,0.0,Intermediate,100.0,100.0,2022-11-13,2023-04-24,2024-04-06,4.6,4.52,Good,25,1.22,408.0,4.68,4.72,4.68,756,1,1,1,0,1,0
750.0,750.0,Budget,1,360,1,Shared room in hostel,Shared room,Shared,1,1.0,50.0,Phra Nakhon,0,13.759719627058114,100.49782164572632,0.0,Expert,100.0,98.0,2014-12-19,2024-05-20,2024-09-28,5.0,5.0,Excellent,2,0.27,233.0,5.0,5.0,5.0,364,1,0,0,0,1,1
2164.0,1082.0,Affordable,5,168,1,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Khlong Toei,1,13.735401357768394,100.55730700772176,0.0,Intermediate,100.0,99.0,2023-02-20,2023-05-05,2024-03-14,4.4,4.4,Good,5,0.25,431.0,4.6,4.2,4.6,745,1,1,1,0,0,1
8000.0,4000.0,Premium,1,365,0,Private room in rental unit,Private room,Private,2,1.0,2.0,Bangkok Yai,0,13.7290694,100.4749591,0.0,Intermediate,100.0,99.0,2023-04-07,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,0,1,0,0,0
5600.0,5600.0,Standard,1,365,0,Private room in rental unit,Private room,Private,1,1.0,1.0,Bangkok Yai,0,13.72865667415868,100.47556047619628,0.0,Intermediate,100.0,99.0,2023-04-07,2023-05-14,2023-05-14,3.0,4.0,Fair,1,0.05,736.0,5.0,5.0,5.0,736,1,0,1,0,0,0
1043.0,521.5,Affordable,1,341,1,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Sathon,1,13.70969686100407,100.52148655056952,0.0,Expert,100.0,99.0,2017-07-07,2023-05-29,2024-12-15,4.54,4.58,Good,26,1.35,155.0,4.27,4.77,4.12,721,1,1,1,0,0,0
900.0,450.0,Budget,3,209,0,Tiny home,Entire home/apt,Entire,2,1.0,2.0,Chatu Chak,0,13.83663,100.5863,1.0,Intermediate,100.0,100.0,2023-04-18,2023-06-01,2024-11-02,5.0,5.0,Excellent,12,0.63,198.0,5.0,5.0,5.0,718,1,1,1,0,0,0
3800.0,950.0,Standard,14,180,0,Entire rental unit,Entire home/apt,Entire,4,2.0,3.0,Vadhana,1,13.724035784105713,100.58331951498984,0.0,Expert,100.0,100.0,2018-03-04,2024-05-06,2024-05-06,5.0,5.0,Excellent,1,0.13,378.0,5.0,5.0,5.0,378,0,1,1,0,0,1
2000.0,1000.0,Affordable,1,362,0,Entire condo,Entire home/apt,Entire,2,1.0,1.0,Huai Khwang,1,13.76684267907584,100.58226185211556,0.0,Expert,40.0,77.0,2022-05-27,2024-02-26,2024-06-20,5.0,5.0,Excellent,2,0.2,333.0,5.0,5.0,5.0,448,1,1,0,0,0,1
1862.0,931.0,Affordable,1,147,0,Entire condo,Entire home/apt,Entire,2,1.0,1.0,Huai Khwang,1,13.759318029664538,100.5683118479374,0.0,Expert,40.0,77.0,2022-05-27,2023-07-20,2024-04-17,4.67,4.8,Excellent,15,0.86,397.0,4.87,5.0,4.87,669,1,1,0,0,1,0
4107.0,1026.75,Standard,1,288,1,Private room in bed and breakfast,Private room,Private,4,1.0,3.0,Vadhana,1,13.7325846,100.5684607,0.0,Expert,100.0,99.0,2017-03-16,2023-07-15,2023-11-01,4.5,4.0,Fair,2,0.11,565.0,3.0,3.5,5.0,674,1,0,1,0,0,0
759.0,379.5,Budget,1,343,0,Private room in bed and breakfast,Private room,Private,2,1.0,1.0,Lat Krabang,0,13.76442573865866,100.7774358199496,1.0,Expert,100.0,99.0,2014-08-08,2023-05-27,2024-12-22,4.98,4.96,Excellent,53,2.75,148.0,5.0,4.98,4.77,723,0,0,1,0,0,0
1257.0,419.0,Affordable,1,283,0,Entire condo,Entire home/apt,Entire,3,1.0,1.0,Sathon,1,13.714285705424034,100.51382377016245,1.0,Expert,100.0,100.0,2014-04-04,2023-05-16,2024-12-09,4.8,4.9,Excellent,86,4.37,161.0,4.73,4.99,4.64,734,1,1,1,0,1,1
890.0,445.0,Budget,3,182,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Bang Kapi,0,13.763425085547802,100.6416836819666,1.0,Expert,100.0,99.0,2015-12-04,2023-05-16,2024-12-23,4.64,4.86,Excellent,72,3.65,147.0,4.89,4.88,4.49,734,1,1,1,0,0,0
12385.0,1548.125,Luxury,3,226,0,Entire home,Entire home/apt,Entire,8,3.0,3.0,Vadhana,1,13.74293,100.5832,1.0,Expert,100.0,99.0,2015-06-15,2023-06-20,2024-12-11,4.89,4.95,Excellent,55,2.97,159.0,4.93,5.0,4.56,699,1,1,1,0,0,0
1198.0,399.3333333333333,Affordable,1,362,0,Private room in rental unit,Private room,Private,3,1.0,1.0,Chatu Chak,0,13.856871236808123,100.57690232992172,0.0,Expert,0.0,0.0,2020-04-09,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,0,1,1,0,0,1
1036.0,518.0,Affordable,2,82,0,Private room in home,Private room,Private,2,1.0,2.0,Khlong Toei,1,13.7351,100.55298,1.0,Expert,100.0,94.0,2015-11-05,2023-08-19,2024-08-31,5.0,5.0,Excellent,5,0.3,261.0,5.0,5.0,4.8,639,1,0,1,0,0,0
1043.0,260.75,Affordable,2,62,0,Entire rental unit,Entire home/apt,Entire,4,2.0,3.0,Chatu Chak,0,13.799253,100.5635059,1.0,Expert,100.0,100.0,2016-05-14,2023-05-15,2024-12-05,4.92,4.94,Excellent,53,2.69,165.0,4.98,4.96,4.77,735,1,0,0,0,0,0
3248.0,812.0,Standard,1,69,1,Entire condo,Entire home/apt,Entire,4,1.0,2.0,Khlong Toei,1,13.73688,100.55697,0.0,Expert,100.0,100.0,2012-12-12,2023-05-22,2024-12-08,4.19,4.48,Good,27,1.38,162.0,4.63,4.78,4.7,728,1,1,1,0,1,1
440.0,220.0,Budget,2,356,0,Private room in rental unit,Private room,Private,2,1.0,2.0,Bang Sue,0,13.80752,100.53495,1.0,Expert,100.0,90.0,2017-01-17,2023-06-13,2024-10-24,5.0,5.0,Excellent,5,0.27,207.0,4.8,5.0,5.0,706,1,0,1,0,0,0
5624.0,1874.6666666666667,Standard,4,159,1,Entire rental unit,Entire home/apt,Entire,3,1.0,2.0,Vadhana,1,13.7389721,100.566414,1.0,Expert,100.0,100.0,2019-01-07,2023-04-29,2024-12-14,4.85,4.92,Excellent,71,3.5,156.0,5.0,5.0,4.79,751,1,1,0,0,1,1
1047.0,523.5,Affordable,5,356,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Yan na wa,0,13.6970525,100.5405208,0.0,Intermediate,100.0,100.0,2023-04-19,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,0,1,1,0,0,1
5491.0,1372.75,Standard,5,163,1,Entire rental unit,Entire home/apt,Entire,4,2.0,2.0,Vadhana,1,13.74458584011531,100.55690648414156,0.0,Intermediate,100.0,99.0,2023-02-20,2024-01-05,2024-11-28,4.85,4.85,Excellent,13,1.09,172.0,5.0,4.77,5.0,500,1,1,1,0,1,0
2854.0,1427.0,Affordable,5,171,1,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Vadhana,1,13.74244,100.55689,0.0,Intermediate,100.0,99.0,2023-02-20,2023-05-02,2024-09-16,4.56,4.63,Good,16,0.79,245.0,4.94,4.69,4.5,748,1,1,1,0,1,0
890.0,445.0,Budget,2,168,1,Entire cabin,Entire home/apt,Entire,2,1.0,1.0,Taling Chan,0,13.774193301346406,100.44780548145307,1.0,Expert,100.0,100.0,2017-02-11,2023-11-12,2024-12-17,4.88,5.0,Excellent,8,0.59,153.0,5.0,5.0,5.0,554,1,0,1,0,0,0
19000.0,2375.0,Luxury,1,362,0,Room in hotel,Private room,Private,8,4.0,5.0,Suanluang,0,13.7083516,100.6121556,0.0,Expert,81.0,67.0,2019-02-02,2023-05-22,2024-03-02,4.0,4.5,Good,4,0.21,443.0,4.75,4.25,3.5,728,1,0,1,0,0,1
